user_id,movie_id,rating,created_at
30,8,5.5,2025-01-06 12:31:31.345878
30,45,2.2,2024-06-05 12:31:31.345878
30,24,5.9,2025-01-05 12:31:31.345878
30,80,8.0,2024-08-17 12:31:31.345878
30,97,3.4,2025-01-27 12:31:31.345878
30,51,7.6,2024-06-23 12:31:31.345878
30,94,8.6,2025-01-12 12:31:31.345878
30,74,4.7,2024-12-12 12:31:31.345878
30,48,8.9,2024-05-10 12:31:31.345878
30,67,7.1,2024-05-24 12:31:31.345878
30,33,6.2,2025-02-14 12:31:31.345878
30,20,7.0,2024-12-31 12:31:31.345878
30,30,1.2,2024-10-15 12:31:31.345878
30,38,1.7,2024-07-30 12:31:31.345878
30,35,1.1,2024-08-14 12:31:31.345878
30,89,9.2,2024-05-21 12:31:31.345878
30,9,7.8,2024-06-09 12:31:31.345878
30,76,8.0,2024-07-29 12:31:31.345878
31,47,9.8,2024-06-16 12:31:31.345878
31,45,5.7,2025-02-04 12:31:31.345878
31,31,6.1,2024-07-17 12:31:31.345878
31,76,8.8,2024-06-04 12:31:31.345878
31,25,5.3,2024-09-28 12:31:31.345878
31,60,6.2,2025-02-12 12:31:31.345878
31,73,8.9,2024-05-24 12:31:31.345878
31,89,4.2,2025-01-13 12:31:31.345878
31,71,8.7,2024-09-01 12:31:31.345878
31,59,1.6,2024-10-02 12:31:31.345878
31,10,6.1,2024-12-30 12:31:31.345878
31,94,6.6,2024-09-17 12:31:31.345878
31,18,6.1,2024-11-27 12:31:31.345878
31,39,3.4,2024-10-02 12:31:31.345878
31,50,1.7,2024-09-20 12:31:31.345878
31,29,5.6,2024-08-31 12:31:31.345878
31,88,4.2,2025-02-16 12:31:31.345878
31,33,4.7,2024-06-01 12:31:31.345878
31,9,2.6,2025-04-08 12:31:31.345878
31,43,7.7,2024-06-17 12:31:31.345878
32,73,9.4,2024-07-25 12:31:31.345878
32,64,1.7,2025-03-12 12:31:31.345878
32,14,6.5,2024-10-02 12:31:31.345878
32,17,5.4,2024-08-05 12:31:31.345878
32,9,2.6,2025-04-05 12:31:31.345878
32,76,4.0,2025-04-13 12:31:31.345878
32,68,6.9,2024-08-20 12:31:31.345878
32,29,3.2,2024-06-21 12:31:31.345878
32,79,4.2,2024-05-01 12:31:31.345878
32,52,1.7,2025-03-23 12:31:31.345878
32,59,3.6,2024-06-14 12:31:31.345878
32,36,1.4,2024-11-27 12:31:31.345878
32,75,8.6,2024-11-14 12:31:31.345878
32,91,8.6,2024-05-20 12:31:31.345878
32,93,6.2,2024-05-16 12:31:31.345878
32,27,9.8,2024-06-10 12:31:31.345878
32,78,1.2,2024-12-26 12:31:31.345878
32,5,9.0,2024-12-27 12:31:31.345878
32,41,8.4,2024-05-05 12:31:31.345878
32,67,6.4,2024-06-01 12:31:31.345878
33,12,1.1,2024-12-19 12:31:31.346881
33,83,2.5,2024-05-12 12:31:31.346881
33,58,1.2,2024-07-10 12:31:31.346881
33,44,8.9,2024-09-15 12:31:31.346881
33,5,7.2,2024-08-26 12:31:31.346881
33,75,5.2,2024-06-13 12:31:31.346881
33,40,1.8,2024-11-01 12:31:31.346881
33,49,1.6,2024-09-19 12:31:31.346881
33,97,2.4,2025-03-23 12:31:31.346881
33,24,8.1,2024-08-10 12:31:31.346881
33,80,7.5,2025-03-20 12:31:31.346881
33,62,2.4,2024-07-07 12:31:31.346881
33,60,6.4,2024-11-19 12:31:31.346881
33,96,2.2,2024-07-10 12:31:31.346881
33,19,8.4,2024-11-22 12:31:31.346881
33,34,5.6,2024-10-12 12:31:31.346881
33,25,9.9,2025-04-02 12:31:31.346881
33,46,7.6,2025-03-12 12:31:31.346881
33,67,6.3,2024-11-12 12:31:31.346881
33,85,9.5,2024-10-07 12:31:31.346881
34,40,9.0,2024-10-06 12:31:31.346881
34,57,8.5,2024-06-15 12:31:31.346881
34,21,5.5,2024-10-28 12:31:31.346881
34,25,6.7,2024-08-27 12:31:31.346881
34,4,6.2,2024-06-12 12:31:31.346881
34,88,5.8,2025-01-22 12:31:31.346881
34,30,9.0,2024-07-14 12:31:31.346881
34,96,2.8,2024-04-26 12:31:31.346881
34,79,7.4,2025-03-27 12:31:31.346881
34,17,1.6,2024-05-03 12:31:31.346881
34,95,6.2,2024-06-06 12:31:31.346881
34,61,8.2,2024-12-28 12:31:31.346881
34,23,6.1,2024-09-06 12:31:31.346881
34,94,3.8,2025-04-18 12:31:31.346881
34,24,4.7,2025-03-31 12:31:31.346881
34,18,1.0,2024-09-06 12:31:31.346881
34,52,9.7,2025-02-14 12:31:31.346881
34,15,8.8,2024-11-04 12:31:31.346881
34,8,8.7,2025-03-02 12:31:31.346881
34,75,6.6,2024-07-16 12:31:31.346881
35,31,2.7,2024-11-18 12:31:31.346881
35,94,1.4,2024-08-02 12:31:31.346881
35,21,8.8,2025-02-07 12:31:31.346881
35,38,2.4,2024-06-01 12:31:31.346881
35,63,5.2,2025-02-01 12:31:31.346881
35,82,1.8,2024-11-27 12:31:31.346881
35,91,2.9,2025-01-26 12:31:31.346881
35,15,4.9,2024-08-31 12:31:31.347882
35,96,5.1,2024-05-28 12:31:31.347882
35,77,6.0,2024-06-05 12:31:31.347882
35,74,3.1,2024-09-17 12:31:31.347882
35,18,8.4,2024-05-08 12:31:31.347882
35,23,7.0,2024-04-28 12:31:31.347882
35,49,3.7,2024-12-28 12:31:31.347882
35,93,4.3,2024-06-29 12:31:31.347882
35,29,9.9,2024-07-21 12:31:31.347882
35,34,2.4,2024-12-01 12:31:31.347882
35,11,7.1,2024-05-03 12:31:31.347882
35,86,9.9,2024-09-28 12:31:31.347882
35,71,8.1,2024-05-09 12:31:31.347882
36,27,2.4,2024-12-05 12:31:31.347882
36,23,2.6,2024-12-20 12:31:31.347882
36,65,2.3,2024-05-28 12:31:31.347882
36,96,5.6,2025-03-23 12:31:31.347882
36,2,3.9,2025-03-01 12:31:31.347882
36,69,7.2,2024-08-01 12:31:31.347882
36,87,8.3,2025-03-29 12:31:31.347882
36,10,7.7,2024-05-25 12:31:31.347882
36,12,8.6,2024-05-09 12:31:31.347882
36,86,4.6,2024-06-11 12:31:31.347882
36,20,2.4,2024-05-17 12:31:31.347882
36,3,6.0,2025-01-07 12:31:31.347882
36,42,9.0,2024-08-20 12:31:31.347882
36,36,1.4,2024-07-23 12:31:31.347882
36,54,5.6,2025-01-23 12:31:31.347882
36,79,9.5,2024-08-24 12:31:31.347882
36,48,3.1,2024-05-21 12:31:31.347882
36,44,3.7,2024-06-08 12:31:31.347882
36,43,1.1,2024-09-26 12:31:31.347882
36,38,4.2,2025-02-28 12:31:31.347882
37,53,2.9,2025-02-26 12:31:31.347882
37,48,2.8,2024-06-07 12:31:31.347882
37,66,6.9,2024-11-05 12:31:31.347882
37,23,6.4,2025-03-22 12:31:31.347882
37,80,4.3,2024-09-26 12:31:31.347882
37,84,4.4,2024-07-19 12:31:31.347882
37,28,4.3,2025-02-01 12:31:31.347882
37,52,6.2,2025-01-23 12:31:31.347882
37,34,7.9,2024-08-22 12:31:31.347882
37,74,7.3,2024-09-07 12:31:31.347882
37,31,8.4,2025-03-01 12:31:31.347882
37,81,9.5,2024-07-31 12:31:31.347882
37,27,9.9,2025-02-24 12:31:31.347882
37,97,5.3,2024-11-02 12:31:31.347882
37,58,6.6,2025-02-06 12:31:31.347882
37,94,8.7,2025-01-27 12:31:31.347882
37,22,8.4,2024-07-23 12:31:31.347882
37,26,5.4,2024-04-28 12:31:31.347882
37,1,2.2,2025-02-13 12:31:31.347882
37,54,8.0,2024-05-06 12:31:31.347882
38,53,4.7,2024-12-19 12:31:31.348882
38,95,4.1,2024-07-25 12:31:31.348882
38,19,1.0,2025-02-14 12:31:31.348882
38,76,4.5,2024-10-27 12:31:31.348882
38,25,6.4,2024-11-01 12:31:31.348882
38,100,5.6,2025-03-14 12:31:31.348882
38,54,9.3,2024-11-03 12:31:31.348882
38,13,8.5,2024-09-13 12:31:31.348882
38,56,2.2,2024-09-17 12:31:31.348882
38,35,3.5,2024-09-26 12:31:31.348882
38,26,1.3,2024-05-11 12:31:31.348882
38,58,4.8,2025-01-15 12:31:31.348882
38,65,3.5,2024-06-03 12:31:31.348882
38,24,9.1,2025-03-06 12:31:31.348882
38,16,5.9,2024-10-15 12:31:31.348882
38,80,1.5,2024-05-22 12:31:31.348882
38,32,4.9,2024-08-16 12:31:31.348882
38,96,8.3,2025-01-09 12:31:31.348882
38,74,5.2,2025-01-18 12:31:31.348882
38,3,2.8,2024-12-19 12:31:31.348882
39,1,3.3,2025-01-09 12:31:31.348882
39,77,9.4,2025-04-04 12:31:31.348882
39,29,6.2,2024-10-28 12:31:31.348882
39,73,6.3,2024-09-22 12:31:31.348882
39,41,4.1,2024-12-06 12:31:31.348882
39,99,4.9,2025-01-07 12:31:31.348882
39,8,10.0,2024-11-24 12:31:31.348882
39,2,1.6,2024-06-20 12:31:31.348882
39,56,5.9,2025-01-25 12:31:31.348882
39,96,9.3,2024-06-02 12:31:31.348882
39,27,5.1,2024-11-11 12:31:31.348882
39,24,5.0,2024-05-20 12:31:31.348882
39,16,9.8,2024-07-25 12:31:31.348882
39,59,2.8,2025-02-04 12:31:31.348882
39,95,5.8,2024-12-16 12:31:31.348882
39,100,8.4,2025-03-04 12:31:31.348882
39,63,5.6,2024-06-07 12:31:31.348882
39,81,1.2,2024-10-06 12:31:31.348882
39,71,9.6,2024-10-24 12:31:31.348882
39,85,4.1,2025-03-21 12:31:31.348882
40,31,4.6,2025-01-08 12:31:31.348882
40,23,5.8,2025-01-01 12:31:31.348882
40,13,9.8,2025-01-08 12:31:31.348882
40,39,9.8,2024-12-02 12:31:31.348882
40,24,8.4,2024-09-30 12:31:31.348882
40,37,5.5,2024-04-25 12:31:31.348882
40,49,8.8,2024-06-11 12:31:31.348882
40,78,5.0,2024-11-06 12:31:31.348882
40,5,3.9,2024-07-04 12:31:31.348882
40,47,8.6,2025-01-04 12:31:31.348882
40,84,3.7,2025-01-02 12:31:31.348882
40,20,7.9,2025-01-03 12:31:31.348882
40,53,9.1,2024-06-26 12:31:31.348882
40,60,6.0,2025-01-14 12:31:31.348882
40,87,9.6,2024-06-05 12:31:31.348882
40,19,5.3,2025-01-01 12:31:31.348882
40,81,7.4,2025-01-27 12:31:31.348882
40,79,2.3,2024-11-20 12:31:31.348882
40,8,4.2,2025-04-17 12:31:31.348882
40,54,5.9,2024-11-30 12:31:31.348882
41,85,9.1,2024-11-26 12:31:31.349882
41,34,2.9,2024-09-25 12:31:31.349882
41,30,8.4,2024-09-26 12:31:31.349882
41,24,1.7,2024-11-14 12:31:31.349882
41,3,6.6,2024-08-30 12:31:31.349882
41,99,4.1,2024-07-16 12:31:31.349882
41,54,5.6,2024-04-24 12:31:31.349882
41,47,3.9,2024-07-13 12:31:31.349882
41,42,7.0,2024-06-21 12:31:31.349882
41,51,6.7,2025-03-19 12:31:31.349882
41,8,5.7,2025-02-13 12:31:31.349882
41,70,4.7,2024-04-20 12:31:31.349882
41,84,4.9,2024-09-22 12:31:31.349882
41,86,2.5,2024-07-30 12:31:31.349882
41,21,3.3,2024-07-03 12:31:31.349882
41,93,5.3,2024-11-29 12:31:31.349882
41,59,1.6,2024-08-06 12:31:31.349882
41,100,9.4,2024-12-18 12:31:31.349882
41,16,4.9,2024-10-08 12:31:31.349882
41,71,6.9,2024-09-01 12:31:31.349882
42,44,9.9,2024-09-04 12:31:31.350387
42,51,8.9,2025-03-10 12:31:31.350387
42,81,1.1,2025-02-07 12:31:31.350387
42,52,9.5,2024-09-18 12:31:31.350387
42,38,5.6,2025-01-05 12:31:31.350387
42,2,2.3,2024-05-19 12:31:31.350387
42,22,9.5,2024-11-06 12:31:31.350387
42,99,2.0,2024-09-26 12:31:31.350387
42,63,3.1,2024-06-11 12:31:31.350387
42,64,7.8,2024-05-22 12:31:31.350387
42,77,5.3,2024-11-27 12:31:31.350387
42,18,6.3,2024-08-21 12:31:31.350387
42,68,8.3,2025-02-26 12:31:31.350387
42,95,1.1,2025-02-23 12:31:31.350387
42,60,7.2,2024-05-16 12:31:31.350387
42,29,9.5,2024-06-30 12:31:31.350387
42,72,5.5,2025-03-30 12:31:31.350387
42,15,2.4,2024-05-28 12:31:31.350387
42,13,5.2,2024-05-13 12:31:31.350387
42,96,1.1,2024-12-07 12:31:31.350387
43,90,2.7,2024-05-09 12:31:31.350387
43,23,8.4,2024-06-30 12:31:31.350387
43,4,2.4,2024-06-17 12:31:31.350387
43,19,6.8,2025-01-02 12:31:31.350387
43,45,2.5,2024-07-05 12:31:31.350387
43,67,1.4,2025-03-14 12:31:31.350387
43,60,3.1,2024-08-25 12:31:31.350387
43,81,5.3,2024-08-09 12:31:31.350387
43,61,4.3,2025-01-20 12:31:31.350387
43,73,1.0,2024-11-28 12:31:31.350387
43,18,7.6,2024-05-20 12:31:31.350387
43,34,5.4,2024-12-19 12:31:31.350387
43,85,1.4,2025-02-05 12:31:31.350387
43,70,8.3,2024-06-29 12:31:31.350387
43,77,9.0,2024-07-02 12:31:31.350387
43,26,8.5,2025-04-05 12:31:31.350387
43,25,9.2,2024-07-10 12:31:31.350387
43,6,3.2,2025-02-14 12:31:31.350387
43,27,3.3,2024-08-08 12:31:31.350387
43,50,2.5,2024-07-06 12:31:31.350387
44,13,3.5,2024-06-28 12:31:31.350387
44,9,8.5,2024-08-21 12:31:31.350387
44,34,5.6,2025-02-26 12:31:31.350387
44,55,3.3,2025-01-17 12:31:31.350387
44,8,4.3,2024-12-04 12:31:31.350387
44,36,9.9,2025-04-07 12:31:31.350387
44,99,8.4,2024-07-05 12:31:31.350387
44,24,2.0,2024-10-31 12:31:31.350387
44,65,4.9,2024-08-03 12:31:31.350387
44,35,9.5,2024-10-09 12:31:31.350387
44,77,7.4,2024-12-14 12:31:31.350387
44,5,8.0,2025-03-18 12:31:31.350387
44,56,8.5,2024-05-01 12:31:31.350387
44,41,7.8,2024-08-10 12:31:31.350387
44,48,3.6,2025-03-11 12:31:31.350387
44,43,5.4,2024-04-25 12:31:31.350387
44,63,9.6,2025-01-05 12:31:31.350387
44,1,5.0,2025-01-25 12:31:31.350387
44,4,1.7,2024-11-06 12:31:31.350387
44,26,8.4,2024-07-18 12:31:31.350387
45,11,2.8,2024-08-01 12:31:31.351389
45,56,8.1,2024-09-10 12:31:31.351389
45,76,9.5,2024-11-20 12:31:31.351389
45,28,4.1,2024-07-12 12:31:31.351389
45,31,9.6,2024-08-18 12:31:31.351389
45,16,5.0,2025-01-02 12:31:31.351389
45,34,1.2,2024-09-15 12:31:31.351389
45,93,5.3,2024-10-27 12:31:31.351389
45,13,5.6,2024-09-20 12:31:31.351389
45,94,1.1,2024-12-27 12:31:31.351389
45,78,9.1,2025-03-13 12:31:31.351389
45,80,3.7,2024-09-04 12:31:31.351389
45,37,3.4,2024-11-18 12:31:31.351389
45,53,6.1,2024-05-09 12:31:31.351389
45,59,7.2,2025-01-03 12:31:31.351389
45,66,2.7,2024-08-13 12:31:31.351389
45,90,8.3,2024-11-12 12:31:31.351389
45,57,7.1,2025-04-07 12:31:31.351389
45,92,7.0,2024-12-15 12:31:31.351389
45,87,1.7,2024-09-08 12:31:31.351389
46,13,9.6,2024-08-04 12:31:31.351389
46,33,5.8,2025-01-07 12:31:31.351389
46,87,9.4,2024-07-07 12:31:31.351389
46,51,8.5,2025-04-15 12:31:31.351389
46,100,4.8,2024-12-08 12:31:31.351389
46,82,5.7,2024-07-06 12:31:31.351389
46,21,2.5,2024-06-19 12:31:31.351389
46,85,7.7,2024-06-22 12:31:31.351389
46,96,8.9,2024-10-09 12:31:31.351389
46,64,4.4,2025-04-02 12:31:31.351389
46,12,5.7,2025-03-13 12:31:31.351389
46,53,7.3,2024-09-01 12:31:31.351389
46,54,2.6,2024-11-06 12:31:31.351389
46,59,7.1,2024-09-03 12:31:31.351389
46,5,6.1,2024-07-10 12:31:31.351389
46,24,8.8,2024-05-20 12:31:31.351389
46,15,2.4,2024-05-20 12:31:31.351389
46,46,2.5,2024-11-21 12:31:31.351389
46,32,8.4,2025-03-10 12:31:31.351389
46,89,5.8,2024-12-10 12:31:31.351389
47,25,10.0,2024-05-03 12:31:31.351389
47,39,9.1,2024-07-13 12:31:31.351389
47,95,5.9,2024-07-09 12:31:31.351389
47,17,2.7,2024-10-05 12:31:31.351389
47,35,3.7,2024-06-09 12:31:31.351389
47,20,1.6,2024-05-17 12:31:31.351389
47,70,5.9,2025-03-15 12:31:31.351389
47,23,1.5,2024-06-29 12:31:31.351389
47,14,9.6,2025-02-23 12:31:31.351389
47,99,9.9,2024-09-05 12:31:31.351389
47,81,9.3,2024-08-10 12:31:31.351389
47,21,3.6,2024-05-05 12:31:31.351389
47,72,1.4,2024-07-29 12:31:31.351389
47,30,8.9,2024-10-19 12:31:31.351389
47,32,8.1,2025-03-30 12:31:31.351389
47,4,8.3,2024-07-20 12:31:31.351389
47,92,3.2,2024-10-24 12:31:31.352391
47,10,4.8,2025-03-16 12:31:31.352391
47,22,9.0,2024-07-27 12:31:31.352391
47,79,10.0,2024-06-13 12:31:31.352391
48,23,2.9,2024-12-07 12:31:31.352391
48,15,2.0,2024-12-21 12:31:31.352391
48,21,2.6,2024-12-06 12:31:31.352391
48,31,3.6,2025-04-16 12:31:31.352391
48,54,6.8,2024-05-06 12:31:31.352391
48,89,2.5,2024-08-30 12:31:31.352391
48,95,3.9,2024-11-03 12:31:31.352391
48,7,9.4,2024-10-26 12:31:31.352391
48,14,1.2,2025-03-31 12:31:31.352391
48,58,4.2,2024-05-29 12:31:31.352391
48,75,5.7,2024-05-02 12:31:31.352391
48,80,4.7,2025-03-02 12:31:31.352391
48,24,7.1,2024-08-06 12:31:31.352391
48,51,1.2,2024-10-27 12:31:31.352391
48,64,6.8,2025-01-03 12:31:31.352391
48,57,5.5,2024-09-27 12:31:31.352391
48,37,6.8,2024-07-29 12:31:31.352391
48,99,6.4,2025-01-01 12:31:31.352391
48,81,5.0,2025-01-24 12:31:31.352391
48,35,4.8,2025-04-12 12:31:31.352391
49,24,7.1,2024-09-13 12:31:31.352391
49,37,8.9,2024-09-07 12:31:31.352391
49,29,1.5,2025-04-02 12:31:31.352391
49,39,1.7,2025-03-29 12:31:31.352391
49,23,7.5,2024-07-21 12:31:31.352391
49,16,5.1,2024-09-19 12:31:31.352391
49,71,9.1,2024-08-31 12:31:31.352391
49,21,8.0,2024-07-09 12:31:31.352391
49,18,2.4,2024-05-26 12:31:31.352391
49,53,9.2,2024-10-22 12:31:31.352391
49,67,2.7,2025-04-07 12:31:31.352391
49,76,4.3,2025-04-01 12:31:31.352391
49,62,2.1,2024-04-23 12:31:31.352391
49,19,8.7,2024-10-09 12:31:31.352391
49,93,5.0,2024-09-22 12:31:31.352391
49,9,4.5,2024-10-29 12:31:31.352391
49,31,8.5,2025-02-11 12:31:31.352391
49,63,9.9,2024-09-25 12:31:31.352391
49,43,6.8,2025-04-18 12:31:31.352391
49,80,6.0,2024-08-07 12:31:31.352391
50,100,9.7,2025-03-27 12:31:31.353391
50,23,1.2,2024-11-29 12:31:31.353391
50,38,2.5,2024-08-27 12:31:31.353391
50,9,9.5,2024-12-25 12:31:31.353391
50,99,4.6,2025-02-10 12:31:31.353391
50,53,4.2,2024-08-11 12:31:31.353391
50,27,6.3,2024-08-06 12:31:31.353391
50,48,7.2,2024-07-01 12:31:31.353391
50,66,3.0,2024-11-03 12:31:31.353391
50,21,4.9,2025-01-26 12:31:31.353391
50,36,8.6,2024-07-06 12:31:31.353391
50,31,4.4,2024-07-29 12:31:31.353391
50,7,7.9,2024-09-26 12:31:31.353391
50,79,5.8,2024-11-17 12:31:31.353391
50,69,4.4,2024-04-19 12:31:31.353391
50,25,3.4,2024-11-17 12:31:31.353391
50,80,1.6,2025-03-03 12:31:31.353391
50,83,2.8,2025-04-17 12:31:31.353391
50,70,5.8,2025-02-19 12:31:31.353391
50,8,9.0,2024-08-12 12:31:31.353391
